Date,Ticker,Close,Intel_Returns,Industry_Avg_Return,Intel_Abnormal_Return
2025-09-25,INTC,33.9900016784668,8.872525387684504,-1.1434201195146154,10.01594550719912
2025-09-26,INTC,35.5,4.442477925765487,-0.8660097420743806,5.308487667839867
2025-09-29,INTC,34.47999954223633,-2.87324072609485,-0.3869968090894423,-2.486243917005408
2025-09-30,INTC,33.54999923706055,-2.697216698151561,1.04188261156537,-3.739099309716931
2025-09-02,QCOM,157.8815155029297,-0.5749539827671235,-0.8260084180221691,0.2510544352550455
2025-09-03,QCOM,156.38999938964844,-0.8674064122841774,0.0839274723343404,-0.951333884618518
2025-09-04,QCOM,159.7100067138672,2.5416692097981697,1.1880275907498812,1.3536416190482885
2025-09-05,QCOM,159.83999633789062,-0.4876100619961909,-1.004989204995647,0.5173791429994561
2025-09-08,QCOM,160.24000549316406,-0.0408339280330682,0.660611993781061,-0.7014459218141292
2025-09-09,QCOM,158.66000366210938,-0.1633946443083012,1.1451868683890438,-1.308581512697345
2025-09-10,QCOM,158.9499969482422,1.3502451575080563,2.1213923816798617,-0.7711472241718051
2025-09-11,QCOM,161.50999450683594,-0.6459420446314978,-0.4675400100699593,-0.1784020345615385
2025-09-12,QCOM,161.8300018310547,-2.1535988358430846,0.741089220330915,-2.894688056174
2025-09-15,QCOM,161.22000122070312,2.8654507319094025,0.6823040738864158,2.1831466580229866
2025-09-16,QCOM,164.13999938964844,2.018570814532561,0.5456647650248225,1.4729060495077384
2025-09-17,QCOM,165.25999450683594,-1.4641900772887515,0.050245032375662,-1.5144351096644135
2025-09-18,QCOM,168.1300048828125,22.771084992605385,1.0612281408287034,21.70985685177668
2025-09-19,QCOM,166.85000610351562,-3.2384683709557938,-0.8334331307033205,-2.4050352402524733
2025-09-22,QCOM,169.72000122070312,-2.772142315548332,2.0582394645643154,-4.830381780112647
2025-09-23,QCOM,169.52999877929688,2.016689565682261,1.426675114416713,0.5900144512655487
2025-09-24,QCOM,173.5500030517578,6.407631734796637,0.5504674227066834,5.857164312089954
2025-09-25,QCOM,169.67999267578125,8.872525387684504,-1.1434201195146154,10.01594550719912
2025-09-26,QCOM,169.1999969482422,4.442477925765487,-0.8660097420743806,5.308487667839867
2025-09-29,QCOM,165.3000030517578,-2.87324072609485,-0.3869968090894423,-2.486243917005408
2025-09-30,QCOM,166.36000061035156,-2.697216698151561,1.04188261156537,-3.739099309716931
2025-09-02,TSM,228.38999938964844,-0.5749539827671235,-0.8260084180221691,0.2510544352550455
2025-09-03,TSM,231.38999938964844,-0.8674064122841774,0.0839274723343404,-0.951333884618518
2025-09-04,TSM,235.2100067138672,2.5416692097981697,1.1880275907498812,1.3536416190482885
2025-09-05,TSM,243.41000366210938,-0.4876100619961909,-1.004989204995647,0.5173791429994561
2025-09-08,TSM,247.19000244140625,-0.0408339280330682,0.660611993781061,-0.7014459218141292
2025-09-09,TSM,250.9199981689453,-0.1633946443083012,1.1451868683890438,-1.308581512697345
2025-09-10,TSM,260.44000244140625,1.3502451575080563,2.1213923816798617,-0.7711472241718051
2025-09-11,TSM,258.9100036621094,-0.6459420446314978,-0.4675400100699593,-0.1784020345615385
2025-09-12,TSM,259.3299865722656,-2.1535988358430846,0.741089220330915,-2.894688056174
2025-09-15,TSM,261.3800048828125,2.8654507319094025,0.6823040738864158,2.1831466580229866
2025-09-16,TSM,262.05999755859375,2.018570814532561,0.5456647650248225,1.4729060495077384
2025-09-17,TSM,262.7900085449219,-1.4641900772887515,0.050245032375662,-1.5144351096644135
2025-09-18,TSM,268.6400146484375,22.771084992605385,1.0612281408287034,21.70985685177668
2025-09-19,TSM,264.8699951171875,-3.2384683709557938,-0.8334331307033205,-2.4050352402524733
2025-09-22,TSM,272.6300048828125,-2.772142315548332,2.0582394645643154,-4.830381780112647
2025-09-23,TSM,282.7099914550781,2.016689565682261,1.426675114416713,0.5900144512655487
2025-09-24,TSM,280.7099914550781,6.407631734796637,0.5504674227066834,5.857164312089954
2025-09-25,TSM,276.6600036621094,8.872525387684504,-1.1434201195146154,10.01594550719912
2025-09-26,TSM,273.3599853515625,4.442477925765487,-0.8660097420743806,5.308487667839867
2025-09-29,TSM,273.2300109863281,-2.87324072609485,-0.3869968090894423,-2.486243917005408
2025-09-30,TSM,279.2900085449219,-2.697216698151561,1.04188261156537,-3.739099309716931
